rating,title,text,asin,parent_asin,helpful_vote,verified_purchase
4.0,Love the colors in this sponge set; sponge texture is light; metal holder is great,"This is a lovely set of three sponges in nice colors of  pink, burgundy, and teal. It also comes with a great metal sponge holder, a silicone brush cleaner, and some cleaning solution. The sponges are light and airy like most sponges like this on the market. <br /><br />The burgundy sponge with the flat side is great for smooth applications. The typical egg-shaped (teal) and the hour-glass (pink) sponges are good for blending or any large make-up application. The hour-glass one is easy to hold in the center.<br /><br />These feel good in the hands, blend reasonably well, and feel soft against my skin. These blenders make a great gift for the make-up obsessed. I love that the sponges do not smell. I tried other colored sponges and they smell like pencil shavings or other chemicals and these do not.<br /><br />I personally do not use a silicone sponge cleaner. I prefer to use my hands and soap and water but having the silicone cleaner with cleaning solution provided is a nice touch.<br /><br />The sponges themselves are similar in style to all of the others that I tried before this. To me what set of sponges to buy all comes down to the price and the angles one wants on the sponges as well as whether it is for gifting or not. The colors are important too--at least to me. <br /><br />The current price of $7.99 is a great deal for this.",B08QRSNJW9,B08QRSNJW9,1,False
3.0,Hydrating lotion but am not too crazy about the eucalyptus scent,"There is a lot of lotion (3.38 fluid ounces) for the $24 price tag. This lotion is creamy and very hydrating. It also absorbs quickly. Unfortunately, I am not at all crazy about the eucalyptus scent. If I loved the scent, this would have received 5 stars from me.<br /><br />BTW, this is good for a man or a woman despite what the title says.",B08FCV1FQC,B08FCV1FQC,1,False
3.0,Nice set of 7 iridescent scrunchies; material can be slippery on hair,"There are six blush-colored scrunchies and one white scrunchie. The material is a bit slick so there is a chance these will slip out of the hair. I have medium length hair in the back and they did slip out easily if I pulled on them. I do feel these are elegant and super attractive. If the bride and bridesmaids all have long hair, then these are a good option. I have no idea what these will be priced at but anything more than $10.50 (which would be 1.50 each) is too much.",B08YNR839W,B08YNR839W,1,False
4.0,Attractive scrunches with long tail; stitching shows,"There are supposed to be six green and one white scrunchies but I received an additional white one to bring my total up to eight scrunchies. However, only seven are supposed to be shipped.<br /><br />These hair ties are dressy and nice. The scrunchie expands to hold a good amount of hair. Of course, when applying one of these, it is important to turn it so the tail goes down. That can sometimes be tricky.<br /><br />The only negative I see is that the seam shows the stitching as can be seen in my photo. They should have covered this with the area that is tied (meaning the area where the tail flows down). This is the only reason I took off one star.<br /><br />The current price of $12.99 comes to $1.86 per scrunchie if one receives seven (and not eight) scrunchies.",B08YX4HYTK,B08YX4HYTK,0,False
3.0,Beautifully engraved comb; tines are a bit thick making this a bit difficult to comb with,"This comb is just beautiful and the quality is exceptional. It is also hefty. As a statement piece it gets 5 stars. However, I find it difficult to comb through my hair using this. I have short-to-medium-length fine curly hair and the tines are so thick on this, that it makes it difficult to pull the comb through my hair. If I had an easier time of it, this would have gotten 5 stars.<br /><br />The current price of $6.98 is reasonable for this.",B08XZT4FLY,B08XZT4FLY,2,False
4.0,Beautiful shower cap that fits perfectly on my head but bow doesn’t look good on me,"I love this shower cap. It is very attractive and the black and white colors just pop. I have short to medium-length fine curly hair and take a size small in a cap. This fits me perfectly and there is a little more room for more hair if I had it. This is comfortable and does keep my hair dry in the shower. Unfortunately, I hate the way the bow looks on me.<br /><br />The current price of $15.99 is on the high side of competitively priced.",B08S666KDQ,B09GNXK3N1,0,False
5.0,"Gorgeous, soft quality headbands that feel great on– LOVE THEM",There are two quality headbands in this set. The headbands are SUPER SOFT that I just want to feel them all day. They look great on and I love the design.<br /><br />I have short to medium-length fine curly hair and these work for me and are even better for someone with long hair. I actually put them over my ears so that they stay put. I have to do that with every headband I use.<br /><br />The current price of $3.99 is a reasonable $2 per band.,B08RS762Z7,B08RS762Z7,0,False
5.0,Large oval brush that is good for apply blush; comes w/a cinch pouch,"This is a large oval brush that comes with a cinch pouch. The handle has a good grip due to the silicone ""sleeve."" <br /><br />The bristles are soft and feel great against my face. Initially, there were just a few bristles that fell out but that seems to have stabilized. I use brushes like these to apply blush. The brush head is quite large and usable only for larger jobs.<br /><br />The current price of $4.99 is excellent for this in my opinion and one of the reasons I rated this 5 stars instead of 4 stars.",B08R8JQ7NF,B08R8JQ7NF,0,False
5.0,Excellent make-up brushes; beveled handles provide a good grip,"There are 10 brushes in total and a carry pouch. I really love these brushes. The geometric shape of the handles provide a good surface area for gripping each brush during application. The bristles are soft and they do not fall out of the brush. They feel great against my skin.<br /><br />Based on the Amazon site, these are the brushes in the set. Note that I cropped a photo of the brushes from the site and attached it to my review, so that one can see each brush's use.<br /><br />- powder brush<br />- blush brush<br />- angled contour brush<br />- foundation brush<br />- nasal shadow brush<br />- big eyeshadow brush<br />- small eyeshadow brush<br />- blending brush<br />- eyebrow brush<br />- lip brush<br /><br />In summary, I love that it has more smaller brushes than larger one because they are better for detail/precision applications. The current price of $15.19 ($18.99 minus 20%) comes to $1.27 per brush which I consider reasonable. I also love the color of these brushes as they match my pink bathroom.",B08VMWZ7N2,B08VMWZ7N2,0,False
3.0,Roll-on fragrances are strong; comes with carry case that will hold six oils,"This set of two roll-on fragrances comes with a PU leather carry case that will hold up to six roll-on fragrances or essential oils. The lemongrass smells as it should and the protector blend smells spicy. Both of the fragrances are strong. The current price of $19.99 ($24.99 minus $5) is competitively priced for this set. Unfortunately, these scents are way too strong for me.",B08NGXBJ4X,B08NGXBJ4X,1,False
2.0,Pale orange color turns to light pink w/body heat but this is like expensive lip balm,"I ordered the orange color. It is very pale and looks attractive in the tube. However, once worn it changed to a light pink on my lips. The moisturizing effects lasted a couple of hours but I personally did not like the look of the resulting color on my lips. Also, at the current price of $18.98, this is very expensive lip balm. Nivea makes colored lip balm that does not change color--so one knows what color they are getting. That lip balm works just as well and is a lot cheaper than this.",B0881WZVM5,B0881WZVM5,0,False
3.0,Only the lavender is pleasing to my senses; second candle is headache producing,"I got the lavender and balsam fir set of soy candles. Each one comes in an 8 ounce tin. The balsam fir is headache producing to me and I hate it. However, the lavender is very nice and a faint lavender scent dissipates throughout my small kitchen when I am burning the candle.<br /><br />Each candle is $20 each at the current price of $39.99. Although they are made with essential oils, I still think that is too much for the set. Unfortunately, only one candle is agreeable to me.",B08MPP4X5L,B08MPP4X5L,0,False
